PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,TrainTest,FamilyAllSurvived,FamilyAllDied,Fsize,SharedTicket,SharedTicketAllSurvived,SharedTicketAllDied,FareBin,NumberCabins,SharedCabin,SharedCabinAllSurvived,SharedCabinAllDied,Sex_male,Embarked_Q,Embarked_S,Title_Mr,Title_Mrs,Title_Ms,Title_Other,"AgeBin_(8.0, 16.0]","AgeBin_(16.0, 24.0]","AgeBin_(24.0, 32.0]","AgeBin_(32.0, 40.0]","AgeBin_(40.0, 48.0]","AgeBin_(48.0, 56.0]","AgeBin_(56.0, 64.0]","AgeBin_(64.0, 72.0]","AgeBin_(72.0, 80.0]",Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_None,Deck_T
444,1.0,2,28,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
445,1.0,3,29,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
446,1.0,1,4,0,2,4.4,Train,0,0,3,1,0,0,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,1.0,2,13,0,1,2.97,Train,1,0,2,1,1,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
448,1.0,1,34,0,0,3.28,Train,0,0,1,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
449,1.0,3,5,2,1,2.96,Train,1,0,4,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
450,1.0,1,52,0,0,3.42,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
451,0.0,2,36,1,2,3.32,Train,0,0,4,1,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
452,0.0,3,29,1,0,2.99,Train,0,1,2,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
453,0.0,1,30,0,0,3.32,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
454,1.0,1,49,1,0,4.49,Train,1,0,2,1,1,0,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
455,0.0,3,29,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
456,1.0,3,29,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
457,0.0,1,65,0,0,3.28,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
458,1.0,1,35,1,0,3.95,Train,0,0,2,1,0,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
459,1.0,2,50,0,0,2.35,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
460,0.0,3,29,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461,1.0,1,48,0,0,3.28,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
462,0.0,3,34,0,0,2.09,Train,0,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
463,0.0,1,47,0,0,3.65,Train,0,0,1,0,0,0,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
464,0.0,2,48,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465,0.0,3,29,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466,0.0,3,38,0,0,1.95,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467,0.0,2,29,0,0,0.0,Train,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
468,0.0,1,56,0,0,3.28,Train,0,0,1,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
469,0.0,3,29,0,0,2.04,Train,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
470,1.0,3,0,2,1,2.96,Train,1,0,4,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471,0.0,3,29,0,0,1.98,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
472,0.0,3,38,0,0,2.16,Train,0,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
473,1.0,2,33,1,2,3.32,Train,0,0,4,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
474,1.0,2,23,0,0,2.62,Train,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
475,0.0,3,22,0,0,2.29,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
476,0.0,1,29,0,0,3.95,Train,0,0,1,1,0,1,4,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0.0,2,34,1,0,3.04,Train,0,0,2,1,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
478,0.0,3,29,1,0,1.95,Train,0,1,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
479,0.0,3,22,0,0,2.02,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
480,1.0,3,2,0,1,2.51,Train,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
481,0.0,3,9,5,2,3.85,Train,0,1,4,1,0,1,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
482,0.0,2,29,0,0,0.0,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
483,0.0,3,50,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
484,1.0,3,63,0,0,2.26,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
485,1.0,1,25,1,0,4.51,Train,1,0,2,1,1,0,4,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
486,0.0,3,22,3,1,3.24,Train,0,1,4,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
487,1.0,1,35,1,0,4.5,Train,0,0,2,1,1,0,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
488,0.0,1,58,0,0,3.39,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
489,0.0,3,30,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
490,1.0,3,9,1,1,2.77,Train,1,0,3,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
491,0.0,3,29,1,0,2.99,Train,0,1,2,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
492,0.0,3,21,0,0,1.98,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
493,0.0,1,55,0,0,3.42,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
494,0.0,1,71,0,0,3.9,Train,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
495,0.0,3,21,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
496,0.0,3,29,0,0,2.67,Train,0,0,1,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
497,1.0,1,54,1,0,4.36,Train,0,0,2,1,1,0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
498,0.0,3,29,0,0,2.71,Train,0,0,1,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
499,0.0,1,25,1,2,5.02,Train,0,0,4,1,0,0,4,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
500,0.0,3,24,0,0,2.05,Train,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501,0.0,3,17,0,0,2.16,Train,0,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
502,0.0,3,21,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
503,0.0,3,22,0,0,2.03,Train,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
504,0.0,3,37,0,0,2.26,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
505,1.0,1,16,0,0,4.46,Train,0,0,1,1,1,0,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
506,0.0,1,18,1,0,4.69,Train,0,0,2,1,0,0,4,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
507,1.0,2,33,0,2,3.26,Train,1,0,3,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
508,1.0,1,29,0,0,3.28,Train,0,0,1,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
509,0.0,3,28,0,0,3.11,Train,0,1,1,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
510,1.0,3,26,0,0,4.03,Train,0,0,1,1,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511,1.0,3,29,0,0,2.05,Train,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
512,0.0,3,29,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513,1.0,1,36,0,0,3.27,Train,0,0,1,0,0,0,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
514,1.0,1,54,1,0,4.08,Train,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
515,0.0,3,24,0,0,2.01,Train,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
516,0.0,1,47,0,0,3.53,Train,0,0,1,0,0,0,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
517,1.0,2,34,0,0,2.35,Train,0,0,1,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
518,0.0,3,29,0,0,3.18,Train,0,0,1,1,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
519,1.0,2,36,1,0,3.26,Train,0,0,2,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
520,0.0,3,32,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521,1.0,1,30,0,0,4.54,Train,0,0,1,1,0,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
522,0.0,3,22,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523,0.0,3,29,0,0,1.98,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
524,1.0,1,44,0,1,4.06,Train,1,0,2,1,1,0,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
525,0.0,3,29,0,0,1.98,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
526,0.0,3,40,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
527,1.0,2,50,0,0,2.35,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
528,0.0,1,29,0,0,5.4,Train,0,0,1,1,0,1,4,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
529,0.0,3,39,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
530,0.0,2,23,2,1,2.44,Train,0,0,4,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,1.0,2,2,1,1,3.26,Train,1,0,3,1,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
532,0.0,3,29,0,0,1.98,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
533,0.0,3,17,1,1,1.98,Train,0,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534,1.0,3,35,0,2,3.11,Train,1,0,3,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
535,0.0,3,30,0,0,2.16,Train,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
536,1.0,2,7,0,2,3.27,Train,0,0,3,1,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
537,0.0,1,45,0,0,3.28,Train,0,0,1,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
538,1.0,1,30,0,0,4.67,Train,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
539,0.0,3,29,0,0,2.67,Train,0,0,1,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
540,1.0,1,22,0,2,3.9,Train,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
541,1.0,1,36,0,2,4.26,Train,0,0,3,1,0,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
542,0.0,3,9,4,2,3.44,Train,0,0,4,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
543,0.0,3,11,4,2,3.44,Train,0,0,4,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
544,1.0,2,32,1,0,3.26,Train,1,0,2,1,1,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
545,0.0,1,50,1,0,4.67,Train,0,0,2,1,0,0,4,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
546,0.0,1,64,0,0,3.26,Train,0,0,1,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
547,1.0,2,19,1,0,3.26,Train,1,0,2,1,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548,1.0,2,29,0,0,2.63,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
549,0.0,3,33,1,1,3.02,Train,0,0,3,1,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
550,1.0,2,8,1,1,3.6,Train,0,0,3,1,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
551,1.0,1,17,0,2,4.71,Train,0,0,3,1,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
552,0.0,2,27,0,0,3.26,Train,0,0,1,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
553,0.0,3,29,0,0,2.06,Train,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
554,1.0,3,22,0,0,1.98,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
555,1.0,3,22,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
556,0.0,1,62,0,0,3.28,Train,0,0,1,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
557,1.0,1,48,1,0,3.68,Train,1,0,2,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558,0.0,1,29,0,0,5.43,Train,0,0,1,1,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
559,1.0,1,39,1,1,4.38,Train,0,0,3,1,0,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
560,1.0,3,36,1,0,2.86,Train,0,0,2,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
561,0.0,3,29,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
562,0.0,3,40,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
563,0.0,2,28,0,0,2.6,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
564,0.0,3,29,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
565,0.0,3,22,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
566,0.0,3,24,2,0,3.18,Train,0,0,3,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
567,0.0,3,19,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
568,0.0,3,29,0,4,3.05,Train,0,1,4,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
569,0.0,3,29,0,0,1.98,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
570,1.0,3,32,0,0,2.06,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
571,1.0,2,62,0,0,2.35,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
572,1.0,1,53,2,0,3.94,Train,0,0,3,1,0,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
573,1.0,1,36,0,0,3.27,Train,0,0,1,0,0,0,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
574,1.0,3,22,0,0,2.05,Train,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575,0.0,3,16,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
576,0.0,3,19,0,0,2.67,Train,0,0,1,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577,1.0,2,34,0,0,2.56,Train,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
578,1.0,1,39,1,0,4.02,Train,0,0,2,1,0,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
579,0.0,3,35,1,0,2.67,Train,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
580,1.0,3,32,0,0,2.07,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581,1.0,2,25,1,1,3.4,Train,0,0,3,1,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
582,1.0,1,39,1,1,4.71,Train,0,0,3,1,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
583,0.0,2,54,0,0,3.26,Train,0,0,1,1,0,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
584,0.0,1,36,0,0,3.69,Train,0,0,1,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
585,0.0,3,29,0,0,2.16,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,1.0,1,18,0,2,4.38,Train,0,0,3,1,0,0,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
587,0.0,2,47,0,0,2.71,Train,0,0,1,0,0,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
588,1.0,1,60,1,1,4.37,Train,0,0,3,1,0,0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
589,0.0,3,22,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,0.0,3,29,0,0,2.09,Train,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591,0.0,3,35,0,0,1.96,Train,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
592,1.0,1,52,1,0,4.36,Train,0,0,2,1,1,0,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
